Source,Target,Weight
469,5889,1
470,2730,1
470,8845,1
470,12234,1
470,13048,1
471,750,1
471,9829,1
471,12458,1
471,13645,1
471,14513,1
472,9832,1
472,10393,1
473,619,1
473,704,1
473,10797,1
474,5847,1
474,6906,1
474,9164,1
474,10171,1
475,6276,1
476,600,1
476,2418,1
476,9577,1
476,10472,1
476,15268,1
477,2087,1
477,2246,1
477,15075,1
478,762,1
478,2310,1
478,3030,1
478,4995,1
478,6647,1
478,7024,1
478,7579,1
478,7701,1
478,7880,1
478,7967,1
478,8216,1
478,10239,1
478,10550,1
478,12210,1
478,14677,1
478,14744,1
479,5502,1
479,8551,1
479,12758,1
480,10203,1
480,10227,1
480,12900,1
481,12394,1
482,758,1
482,936,1
482,4365,1
482,10017,1
483,787,1
483,10093,1
483,14263,1
483,14284,1
483,14523,1
484,7057,1
484,13417,1
485,5591,1
485,10073,1
485,13319,1
485,14481,1
486,1105,1
486,4358,1
486,7295,1
486,7680,1
486,8880,1
486,12783,1
486,13202,1
487,11051,1
488,832,1
488,1984,1
488,5870,1
488,6339,1
488,9107,1
489,522,1
489,7721,1
490,12148,1
490,13764,1
491,2499,1
492,4117,1
492,5751,1
492,9503,1
493,3370,1
493,9357,1
494,1706,1
494,4697,1
494,14221,1
495,4641,1
495,7321,1
495,7593,1
495,11882,1
495,14314,1
496,1545,1
496,1860,1
496,4442,1
496,6269,1
496,6482,1
496,11018,1
496,11737,1
496,11975,1
497,4189,1
497,5766,1
498,1538,1
498,7722,1
498,12749,1
499,7652,1
499,11784,1
500,6738,1
501,3783,1
501,13557,1
502,4200,1
502,5838,1
502,8421,1
503,3169,1
503,3501,1
503,6653,1
503,8168,1
503,9141,1
503,10382,1
503,10499,1
504,4915,1
504,5163,1
504,9040,1
505,1344,1
505,1356,1
505,1598,1
505,1909,1
505,2351,1
505,2560,1
505,3345,1
505,4055,1
505,6090,1
505,6208,1
505,7177,1
505,7261,1
505,8816,1
505,9161,1
505,9564,1
505,9698,1
505,10596,1
505,10701,1
505,10728,1
505,11805,1
505,13634,1
505,13867,1
506,1975,1
506,7933,1
507,670,1
507,9142,1
507,9278,1
508,6751,1
508,8961,1
509,2938,1
509,7452,1
509,14745,1
510,6000,1
510,12123,1
510,13427,1
511,13534,1
511,13910,1
512,1530,1
512,5488,1
512,9192,1
513,892,1
513,2442,1
513,4973,1
513,7090,2
513,9277,5
513,9826,5
513,12237,1
513,13846,3
513,14078,3
514,1832,1
514,4180,1
514,6805,1
516,11349,1
517,1029,2
517,2201,2
517,6507,2
517,12580,1
517,14141,1
518,4297,1
518,6499,1
518,11822,1
519,9449,1
520,1571,1
520,2414,1
521,1938,1
521,4088,1
521,5044,1
521,9253,1
522,7721,1
523,891,1
523,1133,1
523,11538,1
524,5178,1
524,13556,1
524,15156,1
525,2003,1
525,3780,1
525,11475,1
525,13714,1
525,15225,1
526,2521,1
526,8698,1
527,3460,1
527,4955,1
527,12942,1
528,1408,1
528,3568,1
528,4875,1
528,5119,1
528,6471,1
528,6655,1
528,7592,1
528,8669,1
528,9568,1
529,5170,1
530,3823,1
530,9567,1
530,10223,1
530,10487,1
530,11151,1
530,13130,1
530,14400,1
531,2657,1
531,7849,1
532,9961,1
532,13002,1
533,1259,1
533,8087,1
533,8582,1
533,10480,1
534,1619,1
534,3197,1
534,3315,1
534,5129,1
534,5798,1
534,7159,1
534,9167,1
534,9321,1
535,1767,1
535,4127,1
535,6244,1
535,11038,1
536,2751,1
536,7417,1
536,9085,1
537,1755,1
537,2316,1
537,3358,2
537,3586,3
537,6057,2
537,8314,1
537,8635,1
537,9562,1
537,14023,4
538,1363,1
538,1818,1
538,9024,1
538,9636,1
539,1866,1
539,2618,1
539,3855,1
539,6089,1
540,5730,1
540,11568,1
541,3865,1
541,5107,1
541,8302,1
541,8753,1
541,10718,1
541,11587,1
541,11932,1
542,10865,1
542,12440,1
542,14768,1
543,5053,1
543,5219,1
543,6772,1
543,9650,1
543,9855,1
543,10341,1
543,11281,1
543,15159,1
544,5300,1
544,5881,1
545,2107,1
545,5931,1
545,12794,1
546,1394,1
546,2519,1
546,11337,1
546,13425,1
546,14733,1
547,1960,1
547,7657,1
547,13367,1
547,13715,1
548,3831,1
548,5862,1
548,10052,1
549,2859,1
549,2934,1
549,2953,1
549,3871,1
549,3988,1
549,6298,1
549,7736,1
549,8729,1
549,8942,1
549,9060,1
549,11246,1
549,11270,1
549,12179,1
549,13444,1
549,14444,1
549,14956,1
549,15283,1
550,899,1
550,3339,1
550,7056,1
550,11126,1
551,797,1
551,5093,1
552,3849,1
552,5747,1
552,7247,1
552,13302,1
553,1666,1
553,8996,1
553,9195,1
553,10355,2
553,10885,2
553,11605,2
553,13976,1
554,4252,1
554,9950,1
555,8827,1
555,13408,1
556,1087,1
556,15298,1
557,1496,1
557,3975,2
557,4448,1
557,6470,1
557,9009,1
557,11344,1
557,12131,1
557,12163,2
557,12249,1
557,13161,2
557,13360,1
557,13509,1
557,13962,1
557,14049,1
557,14126,2
558,9554,1
558,11643,1
558,12338,1
558,13373,1
558,14100,1
559,6464,1
559,12586,1
560,5047,1
560,14323,1
561,4517,1
561,6423,1
561,8817,1
561,9889,1
562,3017,1
562,4717,1
562,8108,1
562,13311,1
562,13903,1
563,5514,1
563,12663,1
563,13056,1
564,3649,1
564,6215,1
564,14499,1
564,15209,1
566,2224,1
566,5517,1
566,12084,1
567,7875,1
567,8017,1
567,11249,1
568,9338,1
569,4344,1
569,11957,1
570,13286,1
571,7211,1
571,10015,1
571,15147,1
572,5662,1
572,11845,1
573,2940,1
573,8506,1
573,10139,1
573,11044,1
573,13721,1
573,15197,1
574,2511,1
574,6217,1
574,6349,1
574,8062,1
575,963,1
575,2554,1
575,3527,1
575,6149,1
575,8169,1
575,9027,1
575,10033,1
576,4552,1
576,7440,1
577,1882,1
577,2691,1
577,3265,1
578,3251,1
578,5121,1
578,5217,1
578,9721,1
578,10152,1
578,10478,1
578,11812,1
579,13264,1
580,6285,1
580,6831,1
580,7488,1
580,7543,1
580,8009,1
581,870,1
581,5372,1
581,6600,1
581,7508,1
581,7972,1
581,8140,1
581,11047,1
582,12730,1
583,6172,1
583,6536,1
584,1592,2
584,1972,1
584,3203,2
584,3968,2
584,6862,2
585,2378,1
585,8706,1
585,10720,1
585,14928,1
586,2640,1
586,2875,1
586,5746,1
586,14190,1
587,7242,1
587,8634,1
588,2700,1
588,6467,1
588,9039,1
589,2869,1
589,5307,1
589,6423,1
589,9800,1
590,2276,1
590,11658,1
591,10318,1
591,14634,1
592,11549,1
592,14503,1
593,3921,1
594,1348,1
594,3040,1
594,3482,1
594,4403,1
594,10966,1
595,4823,1
595,8356,1
595,9149,1
596,1897,1
596,6492,1
597,1775,1
597,3464,1
597,3878,1
597,5091,1
597,6544,1
597,6889,1
597,7553,1
597,8497,1
597,13044,1
598,3911,1
598,4245,1
598,15007,1
599,1376,1
599,1800,1
599,7431,1
599,7934,1
599,10684,1
599,11426,1
599,13107,1
599,14058,1
600,2418,1
600,9577,1
600,10472,1
600,15268,1
601,3218,1
601,3229,1
601,6927,1
601,15055,1
602,1723,1
602,7426,1
602,8125,1
602,8285,1
603,6952,1
603,7035,1
603,12771,1
603,13974,1
603,14251,1
605,1565,1
605,1718,1
605,1813,2
605,2416,1
605,2922,1
605,3752,1
605,5079,1
605,5986,1
605,6948,1
605,7631,1
605,8040,3
605,8127,1
605,8319,1
605,8754,1
605,9252,1
605,9750,1
605,9775,1
605,10092,3
605,10535,1
605,10822,1
605,12359,1
605,13889,1
605,14121,2
606,1148,1
606,4457,1
606,5312,1
606,9457,1
606,14894,1
607,722,1
607,5025,1
607,11960,2
607,14795,1
608,2192,1
608,8325,1
608,14845,1
609,1053,2
609,2717,2
609,13071,2
610,2328,1
610,5525,1
610,7357,5
610,8284,4
610,12154,1
610,12497,1
611,2719,1
611,3060,1
611,5550,1
611,6669,1
611,6704,1
611,11043,1
612,9184,1
613,2126,1
613,5846,1
613,9468,1
613,14025,1
614,3975,1
614,6359,1
614,10278,1
615,8121,1
615,11390,1
615,12466,1
616,4284,1
616,13124,1
617,757,1
617,2918,1
617,5623,1
617,9865,1
617,10776,1
618,2220,1
618,5870,1
618,9414,1
619,704,1
619,10797,1
620,12666,1
620,12795,1
621,1264,1
621,2580,1
621,5505,1
621,11825,1
621,11994,1
622,7744,1
623,9856,1
623,13965,1
624,2264,1
624,14861,1
625,12741,1
625,13897,1
626,3151,1
626,7017,1
627,10317,1
627,12646,1
628,7551,1
628,8024,1
628,11345,1
628,13619,1
628,14088,1
629,3601,1
629,4822,1
629,5241,1
629,6001,1
629,8671,1
629,10392,1
629,10490,1
630,3764,1
630,6943,1
630,9935,1
631,6382,1
632,3726,1
632,8509,1
632,10706,1
632,12508,1
633,9770,1
633,10759,1
633,11823,1
634,8980,1
634,9384,1
634,10135,1
634,10216,1
634,12565,1
635,3975,1
635,4731,2
635,6390,2
635,13843,2
636,2184,1
636,3732,1
636,8925,1
636,13796,1
637,4311,1
637,4892,1
637,9823,1
638,9719,1
638,11484,1
638,12519,1
639,3984,1
639,10172,2
639,12044,1
639,12058,1
639,12523,1
639,13350,2
639,14240,1
639,14309,2
641,1674,1
641,5096,1
641,6124,1
641,14656,1
642,8962,1
642,10144,1
642,13938,1
643,6962,1
643,12478,1
644,1988,2
644,2299,1
644,2800,1
644,9050,3
644,14828,1
645,1713,1
645,3564,1
646,8586,1
646,8970,1
647,3792,1
647,11469,1
648,2398,1
648,11539,1
648,12379,1
649,3648,1
649,5206,1
649,11286,1
649,14505,1
650,4242,1
650,4627,1
650,14354,1
651,6491,1
651,6625,1
651,6685,1
651,8429,1
651,9158,1
651,9588,1
651,11664,1
651,13145,1
652,4483,1
652,6932,1
652,10260,1
652,10791,1
653,11187,1
654,683,1
654,1512,1
654,8032,1
654,13848,1
654,14081,1
655,7671,1
655,11002,1
655,11940,1
655,14494,1
656,5941,1
656,14876,1
657,1362,1
657,7289,1
657,10365,1
657,14191,1
658,1253,1
658,1278,1
658,1826,1
658,2158,1
658,2473,1
658,3704,1
658,5695,1
658,5822,1
658,5911,1
658,6592,1
658,6940,1
658,6960,1
658,7076,1
658,7885,1
658,8042,1
658,9683,1
658,10469,1
658,10695,1
658,10906,1
658,10997,1
658,11482,2
658,11696,1
658,12074,1
658,13289,1
658,13540,1
658,13708,1
658,14867,1
658,14953,1
659,1939,1
659,3734,1
659,6015,1
659,7385,1
659,9575,1
660,5221,1
660,6433,1
660,8916,1
660,9268,1
661,2044,1
661,2970,2
661,6260,1
662,1081,1
662,1142,1
662,3340,1
662,10670,1
662,12525,1
663,5082,1
663,10098,1
663,13728,1
664,7302,1
664,12580,1
664,14120,1
664,14908,1
665,2743,1
665,4595,1
665,5824,1
665,8886,1
665,9311,1
665,11476,1
665,11881,1
665,13289,1
665,13616,1
665,13885,1
666,10252,2
666,13817,1
667,11890,1
668,2515,1
668,11878,1
668,14330,1
669,1158,1
669,1559,1
669,6158,1
670,9142,1
670,9278,1
671,4593,1
671,10700,1
672,4792,1
673,1547,1
673,2036,1
673,9838,1
674,4050,1
674,14832,1
675,700,1
675,912,1
675,7786,1
675,8349,1
676,1332,1
676,3671,1
676,9250,1
676,12615,1
676,12790,1
676,13082,1
677,1179,1
677,10337,1
677,10547,1
677,13313,1
677,14093,1
678,4303,1
678,11907,1
679,3573,1
679,4343,1
679,4753,1
679,5844,1
679,6256,1
679,7750,1
679,12457,1
679,13251,1
680,902,1
680,3983,1
681,5276,1
681,6331,1
681,8515,1
681,9078,1
682,861,1
682,3924,1
682,6976,1
683,1512,1
683,8032,1
683,13848,1
683,14081,1
684,873,1
684,4120,1
684,12809,1
685,897,1
685,6527,1
685,9316,1
685,11036,1
685,13462,1
686,1057,1
687,5462,1
687,6415,1
687,9910,1
688,4905,1
688,8513,1
688,14068,1
689,5823,1
690,8247,1
690,12574,1
690,14293,1
691,10624,1
692,11487,1
692,14055,1
693,3862,2
693,9039,1
694,950,2
694,3327,1
694,4378,1
694,7109,1
694,8143,1
694,8258,1
694,9039,2
694,10457,1
694,11494,1
694,12304,2
694,12330,1
694,12805,3
694,13554,1
694,13919,2
694,15133,1
695,4301,1
695,9852,1
695,10772,1
695,11213,1
696,1725,1
696,5556,1
696,7009,1
696,9666,1
697,10417,1
698,2752,1
698,7156,1
698,8489,1
698,9534,1
698,14859,1
699,13278,1
699,14053,1
699,15137,1
700,912,1
700,7786,1
700,8349,1
701,1227,1
701,6494,1
701,7642,1
702,2386,1
702,2567,1
702,11988,1
703,740,1
703,6610,1
703,13894,1
704,10797,1
705,2884,1
705,4553,1
706,10072,1
706,10676,1
706,13379,1
707,5416,1
707,12974,1
708,5545,1
708,6682,1
708,7104,1
708,7821,1
708,8550,1
708,10687,1
708,14553,1
708,14588,1
709,2771,1
709,3894,1
709,5533,1
709,5590,1
709,6641,1
709,7143,1
709,7446,1
709,9105,1
709,10303,1
709,10550,1
709,12262,1
709,12407,1
709,14924,1
710,8871,1
710,11509,1
711,1224,1
711,1234,1
711,2111,1
711,2997,3
711,3675,1
711,4690,3
711,5577,2
711,6749,1
711,7192,1
711,7970,1
711,8656,2
711,9245,2
711,9305,2
711,9831,1
711,9843,2
711,10003,2
711,10425,1
711,12671,2
711,12787,2
711,12851,3
712,1251,1
712,11411,1
712,14969,1
712,15306,1
713,3218,1
713,8271,1
713,10386,1
713,13698,1
714,1868,1
714,8821,1
714,12162,1
715,768,1
715,2945,1
715,7417,1
716,8067,1
716,12293,1
717,10115,1
717,11554,1
717,12188,1
717,14132,1
717,14589,1
718,8062,1
718,11962,1
718,14972,1
719,3968,1
719,4265,1
719,6862,1
719,11799,1
720,10206,1
720,10954,1
720,12483,1
721,1937,1
721,4642,1
721,15097,1
722,11960,1
722,14795,1
723,3268,1
723,3914,1
724,933,1
724,1602,2
724,5089,1
724,10938,1
724,11787,1
724,13249,1
725,1888,1
726,6708,1
726,8812,1
726,10952,1
727,6559,1
727,7228,1
727,9163,1
727,13705,1
727,14251,1
728,3148,1
728,5943,1
728,9946,1
729,1319,1
729,8366,1
729,8589,1
730,2271,1
730,6231,1
730,7394,1
730,7476,1
730,7992,1
730,11149,1
730,11236,1
730,12827,1
730,13162,1
731,1395,1
731,11564,1
731,12220,1
732,1760,1
732,4645,1
732,5879,1
732,9289,1
732,9509,1
732,9515,1
732,9570,2
732,13142,1
732,15239,2
733,1826,1
733,5116,1
733,10325,1
733,10712,1
733,13289,1
734,993,1
734,11300,1
735,2797,1
735,9288,1
735,9683,1
736,11651,1
736,13325,1
737,2289,1
737,2496,1
737,3729,1
737,5773,1
737,6739,1
737,7340,1
737,8549,1
737,12541,1
738,1820,1
738,4133,1
738,8899,1
739,11495,2
740,6610,1
740,13894,1
741,1626,1
741,2622,1
742,3938,1
742,10077,1
742,10252,1
743,7241,1
743,7988,1
743,11122,1
743,11830,1
743,13543,1
743,13677,1
743,13904,1
743,15010,1
744,1421,2
744,2941,2
744,14797,2
745,3410,1
745,13159,1
746,7081,1
746,13520,1
747,4166,1
748,1047,2
748,1804,1
748,2853,2
748,7220,2
748,7656,2
748,10540,2
748,10745,1
748,11718,2
748,12604,2
748,12728,2
748,13908,2
749,1577,1
749,9054,1
750,1752,1
750,2113,2
750,5577,1
750,6008,1
750,11826,1
750,13645,1
751,6984,1
752,6087,1
752,10689,1
753,3891,1
753,6226,1
753,6379,1
753,10288,1
753,11647,1
753,11824,1
754,9864,1
754,13856,1
755,1324,1
755,8195,1
755,11179,1
756,1555,1
756,1907,1
756,3385,1
757,2918,1
757,5623,1
757,9865,1
757,10776,1
758,936,1
758,4365,1
758,10017,1
759,6341,1
759,6397,1
759,6493,1
759,12315,1
759,14477,1
760,11359,1
761,1980,1
761,7200,1
762,7967,2
762,14404,1
763,7767,1
763,14976,1
764,4774,1
764,12968,1
765,2727,1
765,4463,1
765,4646,1
765,5807,1
767,2436,1
767,7154,1
768,2945,1
768,7417,1
769,3834,1
769,5092,1
769,14382,1
769,14944,1
770,7963,1
770,10293,1
771,1426,1
771,1487,1
771,1564,1
771,5507,1
771,8394,1
771,8955,1
772,1995,1
772,4695,1
772,6101,1
772,6110,1
772,14115,1
773,3556,1
774,6819,1
774,7655,1
774,8357,1
775,1360,1
775,5826,1
775,7473,1
775,8534,1
775,8990,2
775,10534,1
775,12585,1
775,12854,1
775,13238,1
775,15094,1
776,5658,1
776,9651,1
776,10925,1
777,10161,1
777,12922,1
777,14160,1
778,980,1
778,2206,1
778,6994,1
778,14241,1
779,2481,1
779,7834,1
780,3450,1
780,5933,1
780,8546,1
780,14684,1
780,15304,1
781,1064,1
781,3192,1
781,5893,1
782,1197,1
782,5320,1
782,13606,1
783,2287,1
783,2504,1
783,5412,1
784,6161,2
784,9362,1
784,12952,1
784,14719,2
785,10971,1
786,13726,1
786,14913,1
787,10093,1
787,14263,1
787,14284,1
787,14523,1
788,4584,1
788,7071,1
789,1428,1
789,6529,1
789,12873,1
790,6043,1
790,12398,1
790,14755,1
791,2692,1
791,6249,1
791,11110,1
791,13701,1
791,14289,1
792,2903,2
792,14798,2
793,2598,1
793,7284,1
793,12543,1
794,3442,1
794,10446,1
794,13611,1
794,14430,1
795,910,1
795,1863,1
795,2173,1
795,14667,1
795,14966,1
796,895,1
796,2213,1
796,3866,1
796,8590,1
796,8903,1
797,5093,1
798,907,1
798,5420,1
798,8296,2
798,11875,1
798,12906,1
798,13334,1
798,14253,2
799,1466,1
799,2490,1
799,4597,1
799,6119,1
799,9691,1
799,10551,1
799,13497,1
799,14453,1
800,12158,1
800,15050,1
801,10992,1
801,11699,2
801,15300,2
802,8059,1
803,3063,1
803,5043,1
803,5664,1
803,11910,1
804,4481,1
804,12214,1
804,12950,1
804,14420,1
804,14586,1
805,6650,1
806,923,1
806,1795,1
806,7970,1
807,1605,1
807,4151,1
807,5589,1
807,8502,1
807,12032,1
807,14251,1
808,4028,1
808,5788,1
808,9182,1
808,9967,1
808,11533,1
811,1313,1
812,8426,1
812,14750,1
813,13625,1
814,909,1
814,3116,1
814,3859,1
815,3126,1
815,8774,1
816,1235,1
816,4078,1
816,11355,1
817,6999,1
817,8795,1
817,10296,1
817,13345,1
817,13686,1
817,14315,1
817,14804,1
818,1370,1
818,5842,1
818,6240,1
818,8723,1
818,14946,1
819,2012,1
819,3175,1
819,9994,1
819,14646,1
820,2619,1
820,2886,2
820,6059,2
820,6548,1
820,6765,1
820,7336,1
820,8610,1
820,9730,1
820,12355,1
820,12814,1
820,15245,1
821,3211,1
821,9915,1
821,9925,2
821,9968,2
821,11127,1
822,11089,1
822,15128,1
823,9587,2
823,10575,2
823,11124,2
823,14442,2
824,8280,1
824,9736,1
825,7714,1
825,9812,1
825,13895,1
826,5283,1
827,12743,1
828,9397,1
830,1358,1
830,4476,1
830,13126,1
831,8745,1
831,9168,1
831,12953,1
832,1984,1
832,5870,1
832,6339,1
832,9107,1
833,1127,1
833,4694,1
833,4916,1
833,7463,1
833,7713,1
833,13490,1
834,2109,1
834,4388,1
834,9122,1
835,4732,1
835,9304,1
835,13476,1
835,14045,1
836,1546,1
836,8842,1
836,12266,1
837,5956,1
837,9212,1
838,7340,1
838,11790,1
839,1275,2
839,1373,1
839,2919,2
839,4213,1
839,5952,2
839,10373,2
839,10839,1
839,12999,1
839,14155,2
840,980,1
840,2184,1
841,2184,1
841,6615,1
841,7850,1
841,13400,1
842,6069,1
842,6528,1
842,13736,1
843,7288,1
843,7678,1
843,11764,1
843,13164,1
844,2129,1
844,2480,1
844,4405,1
844,4475,1
844,13357,1
845,955,1
846,1656,1
846,7316,1
846,11949,1
847,2303,1
847,12806,1
848,1114,1
848,4701,1
848,12456,1
849,3201,2
849,6859,2
849,8100,1
849,10039,1
849,10349,2
849,14161,2
850,2495,1
851,9494,1
852,6728,2
852,9108,1
853,3053,1
853,4139,1
854,9629,1
855,1735,1
855,2214,1
855,7385,1
856,5046,1
856,7504,1
856,14653,1
857,2121,1
857,12803,1
858,9785,1
858,15084,1
860,7602,1
860,12418,1
861,3924,1
861,6976,1
862,1236,1
862,7330,1
862,11439,1
863,3628,1
863,4634,1
863,13454,1
864,2584,1
864,3563,1
864,4689,1
864,7131,1
864,11927,1
864,12395,1
864,15271,1
865,3894,1
865,5533,1
865,7446,1
865,12242,1
865,12407,1
865,13576,1
866,1804,1
866,2853,1
866,10540,1
866,12604,1
866,15022,1
867,2666,1
867,8161,1
867,9294,1
867,10619,1
868,6178,1
868,10321,1
869,10049,2
869,14380,2
870,2711,1
870,5372,2
870,7508,2
870,7972,2
870,8140,2
870,11047,2
871,7591,1
871,11607,1
871,13505,1
872,12696,1
873,4120,1
873,12809,1
874,1624,2
874,4037,1
874,5523,1
874,14312,1
875,1260,1
875,2587,1
875,5471,1
875,7265,1
875,8018,1
875,11289,1
875,12035,1
876,7434,1
876,7997,1
877,4671,1
877,8341,1
877,13850,1
878,2125,1
878,4381,1
878,6311,1
879,3625,1
879,9032,1
879,10927,1
879,11065,1
880,3193,1
880,4108,1
880,10191,1
880,11952,1
880,13178,1
881,966,1
881,6990,1
881,8859,1
881,9802,1
881,10957,1
882,1325,1
882,2673,1
882,8172,1
883,1316,1
883,5126,1
883,8329,1
883,10612,1
884,930,1
884,4493,1
884,9241,1
885,1065,1
885,15062,1
886,2460,1
886,3683,1
886,11723,1
887,2231,1
887,4720,1
887,8019,1
887,8057,1
887,10078,1
887,10515,1
888,981,1
888,2542,1
888,3359,1
888,12200,1
889,1337,1
889,8086,1
890,3551,1
890,7699,1
890,10108,1
890,12905,1
891,1133,1
891,11538,1
892,2442,1
892,9277,1
892,9826,1
892,12237,1
892,14078,1
893,4643,1
893,7481,1
895,2213,1
895,2297,1
895,3866,1
895,4807,1
895,7582,1
895,8033,1
895,8120,1
895,8590,1
895,8903,1
895,14552,1
895,14974,1
895,15144,2
896,5728,1
896,6549,1
896,10804,1
896,13504,1
896,14622,1
897,6527,1
897,9316,1
897,11036,1
897,13462,1
898,10627,1
898,11586,1
899,3339,1
899,7056,1
899,11126,1
900,6021,1
900,9111,1
900,13195,1
901,2826,1
901,3963,1
902,3983,1
903,2346,1
903,3594,1
903,6054,1
903,6443,1
904,3195,1
904,4927,1
904,14057,1
905,6204,1
905,10975,1
906,1818,1
906,3885,1
906,14157,1
906,14699,1
907,3264,1
907,4172,1
907,5420,1
907,5627,1
907,8296,2
907,8479,1
907,10071,1
907,11182,2
907,12906,1
907,13334,2
907,14253,1
908,4462,1
908,5548,1
909,3116,1
909,3859,1
910,1863,1
910,2173,1
910,14667,1
910,14966,1
911,1718,1
911,6648,1
911,11935,1
911,12214,1
911,12950,1
912,7786,1
912,8349,1
913,1404,1
914,3724,1
914,10233,1
915,11079,1
915,14191,1
916,7087,1
917,2954,1
917,3009,1
917,5247,1
917,5610,1
917,14749,1
918,5419,1
918,5910,1
918,7799,1
919,4216,1
919,8686,1
919,9416,1
919,11759,1
919,14527,1
920,4748,1
920,5902,1
920,6212,1
920,8235,1
920,14217,1
921,5157,1
921,7772,1
922,5999,1
922,13607,1
923,1795,1
923,7970,1
924,14071,1
925,1306,1
925,14993,1
926,976,1
926,1419,1
926,5102,1
926,5159,1
926,10295,1
927,5105,1
927,9006,1
927,10369,1
927,11230,1
927,13621,1
927,14829,1
928,1989,2
928,11877,1
928,13833,1
929,2174,1
929,8234,2
929,11111,1
929,12066,1
929,12459,1
929,12870,1
929,13011,1
929,14122,1
930,4493,1
930,9241,1
931,1994,1
931,2607,1
931,12322,1
931,12637,1
931,14786,1
932,2565,1
932,2655,1
932,2707,1
932,5811,1
933,1602,1
933,10938,1
934,5611,1
934,6303,1
934,9101,1
934,10350,1
935,3623,1
935,6629,1
936,4365,1
936,10017,1
937,4727,1
937,5974,1
937,7236,1
938,7405,1
938,10162,1
939,3575,1
939,3644,1
939,3923,1
939,4925,1
939,7226,1
939,13747,1
940,9255,1
940,10659,1
941,8611,1
941,14056,1
941,14077,1
943,2717,1
943,4535,1
943,9152,1
943,11395,1
943,14580,1
944,1958,2
944,2627,2
944,3025,1
945,3384,1
945,3452,1
945,10076,1
947,1304,1
947,1747,1
947,1833,1
947,2844,1
947,5232,1
947,6216,1
947,14924,1
948,3241,1
948,6398,5
948,13666,6
948,14128,6
948,15215,2
948,15305,6
950,3327,1
950,8143,1
950,9039,1
950,12304,1
950,12805,2
950,13919,2
950,15133,1
951,2648,1
951,8938,1
951,12381,1
952,3177,1
952,5570,1
952,12662,1
953,4979,1
953,5445,1
953,8915,1
954,1207,1
954,1446,1
954,1953,1
954,3424,1
954,4335,1
954,4436,2
954,4998,1
954,10531,1
954,11964,1
956,1372,1
956,5722,1
957,1135,1
957,1532,1
957,1643,1
957,5201,1
957,6366,1
957,12913,1
958,6129,1
958,7021,1
958,8560,1
958,9722,1
958,13637,1
959,2334,1
959,3132,1
959,3280,1
959,3667,1
959,3685,1
959,4483,1
959,4548,1
959,5152,1
959,5227,1
959,7060,1
959,7273,1
959,8717,1
959,11350,1
959,13128,1
959,13500,1
959,13660,1
959,14176,1
959,14183,1
960,10046,1
960,13176,1
960,13823,1
960,14747,1
961,3681,1
962,2871,1
962,7945,1
962,13422,1
963,2554,1
963,3527,1
963,6149,1
963,8169,1
963,9027,1
963,10033,1
964,7046,1
964,10963,1
964,12835,1
965,4759,1
965,7506,1
965,11201,1
965,11791,1
965,14701,1
966,6990,1
966,8859,1
966,9802,1
966,10957,1
967,1661,1
967,1806,1
967,2115,1
967,3139,1
967,8644,1
967,9165,1
967,9665,1
967,10276,1
968,2599,1
968,4958,1
968,10104,1
968,10761,1
968,12401,1
969,7962,1
969,12139,1
970,11992,1
971,7270,1
971,13333,1
972,6030,1
972,7030,1
972,9969,1
972,10179,1
972,13401,1
972,13536,1
972,13995,1
973,1018,1
973,4861,1
973,6788,1
973,12713,1
973,13527,1
974,1973,1
974,4891,1
974,7094,1
974,7743,1
974,10150,1
975,2512,1
975,8253,1
976,1419,1
976,5102,1
976,5159,1
976,10295,1
977,3309,1
977,3375,1
977,4788,1
977,11118,1
977,11816,1
977,14452,1
977,15047,1
978,1891,1
978,5289,1
978,5922,1
978,9761,1
978,9940,1
978,10169,1
978,12008,1
979,6974,1
979,8431,1
979,14815,1
980,2184,1
980,2206,1
980,6994,1
980,14241,1
981,2542,1
981,3359,1
981,12200,1
982,1091,1
982,1115,1
982,1350,1
982,1369,1
982,1663,1
982,3421,1
982,3440,1
982,5321,1
982,5463,1
982,8532,1
982,9471,1
982,10181,1
982,10209,1
982,10501,1
982,12680,1
982,12796,1
982,15302,1
983,2359,1
983,12060,1
984,2318,1
984,4114,1
984,5459,1
984,6156,1
984,6829,1
984,7864,1
984,8301,1
984,8579,1
984,11531,1
984,12993,1
984,13320,1
985,4377,1
985,5765,1
985,11876,1
986,10280,1
986,15139,1
987,2128,1
987,3519,1
987,11749,1
987,12430,1
988,6884,1
988,12814,1
989,6761,1
989,9700,1
989,12668,1
989,13072,1
990,1738,1
990,2311,1
990,4789,1
990,8637,1
990,8803,1
990,14891,1
991,2994,1
991,8984,1
991,10567,1
991,10717,1
991,10988,1
992,1009,1
992,6635,1
992,12142,1
992,14759,1
993,11300,1
994,2823,1
994,8600,1
995,1315,1
995,5819,1
995,6643,1
995,15160,1
996,10476,1
996,14218,1
997,3660,1
997,7909,1
997,8379,1
998,1235,1
998,9539,1
998,13707,1
999,3635,1
999,11276,1
1000,2092,1
1000,3858,1
1000,3975,1
1000,4573,1
1000,6008,1
1000,7903,1
1000,8825,1
1000,8848,1
1000,9439,1
1000,10500,1
1000,12319,1
1000,12584,1
1000,12760,1
1000,13079,1
1000,14219,1
1001,2967,1
1001,12335,1
1001,12973,1
1002,6735,1
1002,13150,1
1003,8931,1
1003,9128,1
1004,3539,1
1004,4482,1
